SPONSOR,CATEGORY,AIRDATE,AIRTIME,PROGRAM,AFFILIATION,TONE
"PRYOR, MARK",US SENATE,20131018,0954,TODAY SHOW II,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131018,1858,WHEEL OF FORTUNE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131018,2224,NBC 6 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131018,0722,TODAY SHOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131018,0826,TODAY SHOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131018,0857,TODAY SHOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131018,2224,THV11 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131018,1715,THV11 NEWS AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131018,0632,THV11 THIS MORNING,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131018,1646,ELLEN DEGENERES SHOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131019,2212,KARK 4 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131019,2345,FOX 16 NEWS AT 9:00PM,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131019,1820,NBC 6 NEWS WEEKEND AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131019,2224,NBC 6 NEWS WEEKEND AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131019,0742,THV11 THIS MORNING SATUR,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131020,1919,ONCE UPON A TIME-ABC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131020,1910,60 MINUTES,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131020,1726,NBC 6 NEWS AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131020,2353,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131021,0923,LIVE! WITH KELLY AND MIC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131021,1951,DANCING WITH THE STARS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131021,1121,REGION 8 NEWS AT MIDDAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131021,1728,REGION 8 NEWS AT FIVE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131021,1812,REGION 8 NEWS AT SIX,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131021,0729,GOOD MORNING AMERICA,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131021,2312,JIMMY KIMMEL LIVE-ABC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131021,2310,LATE SHOW/DAVID LTTRMN,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131021,1857,WHEEL OF FORTUNE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131021,2229,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131021,1612,INSIDE EDITION,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131021,1634,JEOPARDY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131021,0620,5 NEWS THIS MORNING AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131021,1228,5 NEWS AT NOON,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131021,1058,PRICE IS RIGHT-CBS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131021,2257,JIMMY KIMMEL LIVE-ABC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131021,2231,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131021,0725,GOOD MORNING AMERICA,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131021,2038,VOICE-NBC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131021,0729,TODAY SHOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131021,1610,JUDGE JUDY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131021,1858,WHEEL OF FORTUNE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131021,0857,TODAY SHOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131021,0723,TODAY SHOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131021,0757,TODAY SHOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131021,1728,NBC 6 NEWS AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131021,0608,NBC 6 NEWS TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131021,0642,NBC 6 NEWS TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131021,1811,NBC 6 NEWS AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131021,1827,NBC 6 NEWS AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131021,0929,TODAY SHOW II,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131021,2222,NBC 6 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,1640,AMERICA NOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,0728,GOOD MORNING AMERICA,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,1128,REGION 8 NEWS AT MIDDAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,0512,GOOD MORNING REGION 8,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,0648,5 NEWS THIS MORNING AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,0822,CBS THIS MORNING,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,1654,JEOPARDY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,1259,BOLD AND THE BEAUTIFUL,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,1158,YOUNG AND THE RESTLESS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,0627,KNWA TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,0956,TODAY SHOW II,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,0605,NBC 6 NEWS TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,0641,NBC 6 NEWS TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,0726,TODAY SHOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,0858,TODAY SHOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,1227,ARKANSAS TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,1841,ENTERTAINMENT TONIGHT,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,1729,KARK 4 NEWS AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,2211,KARK 4 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,2331,TONIGHT SHOW/JAY LENO,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,1842,WHEEL OF FORTUNE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,1728,CHANNEL 7 NEWS LIVE AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,2231,CHANNEL 7 NEWS NIGHTSIDE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,2303,MODERN FAMILY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,2135,PERSON OF INTEREST,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,1841,WHEEL OF FORTUNE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,2332,LATE SHOW/DAVID LTTRMN,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,2232,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,2231,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,0728,GOOD MORNING AMERICA,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,0628,40/29 NEWS SUNRISE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,1815,40/29 NEWS AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,1829,BIG BANG THEORY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,2147,FOX 16 NEWS AT 9:00PM,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,1858,ENTERTAINMENT TONIGHT,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,1719,KNWA 5PM NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,1809,NBC 6 NEWS AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,1827,NBC 6 NEWS AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,1718,NBC 6 NEWS AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,2210,NBC 6 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,1848,WHEEL OF FORTUNE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,1829,THV11 NEWS AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,2219,THV11 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131022,2044,NCIS: LOS ANGELES,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,2233,KARK 4 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,0523,KARK 4 TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,1828,KARK 4 NEWS AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,2046,LAW & ORDER: SPECIAL VIC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,0859,TODAY SHOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,1624,JUDGE JUDY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,0920,JUDGE MATHIS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,2139,NASHVILLE-ABC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,1825,CHANNEL 7 NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,1136,MID-DAY ARKANSAS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,2229,CHANNEL 7 NEWS NIGHTSIDE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,0655,DAYBREAK,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,0840,GOOD MORNING AMERICA,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,2228,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,2329,LATE SHOW/DAVID LTTRMN,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,1635,JEOPARDY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,0755,CBS THIS MORNING,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,1842,WHEEL OF FORTUNE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,1227,5 NEWS AT NOON,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,1712,5 NEWS AT 5PM,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,0510,5 NEWS THIS MORNING AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,1459,LET'S MAKE A DEAL-CBS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,2035,CRIMINAL MINDS-CBS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,0609,5 NEWS THIS MORNING AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,0628,40/29 NEWS SUNRISE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,0725,GOOD MORNING AMERICA,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,1741,FOX 16 NEWS AT 5:30PM,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,2218,KNWA 10 PM NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,1725,KNWA 5PM NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,0729,TODAY SHOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,1639,JUDGE JUDY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,0849,TODAY SHOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,0722,TODAY SHOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,1848,WHEEL OF FORTUNE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,1220,ARKANSAS TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,2224,NBC 6 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,1812,NBC 6 NEWS AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,1827,NBC 6 NEWS AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,1052,TODAY SHOW III,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,0958,TODAY SHOW II,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,0601,NBC 6 NEWS TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,0636,NBC 6 NEWS TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,1726,NBC 6 NEWS AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,1653,ELLEN DEGENERES SHOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,0958,WATCH TV FOR FREE!,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,0556,THV11 THIS MORNING,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,0642,THV11 THIS MORNING,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,2257,LATE SHOW/DAVID LTTRMN,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131023,1258,BOLD AND THE BEAUTIFUL,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,1856,ENTERTAINMENT TONIGHT,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,1710,KARK 4 NEWS AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,0619,KARK 4 TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,2218,KARK 4 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,2246,TONIGHT SHOW/JAY LENO,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,0956,TODAY SHOW II,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,1523,RACHAEL RAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,0841,GOOD MORNING AMERICA,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,2230,CHANNEL 7 NEWS NIGHTSIDE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,0929,GOOD MORNING ARKANSAS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,1728,CHANNEL 7 NEWS LIVE AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,2130,SCANDAL-ABC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,2252,MODERN FAMILY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,0528,5 NEWS THIS MORNING AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,1227,5 NEWS AT NOON,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,1634,JEOPARDY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,0842,CBS THIS MORNING,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,1611,INSIDE EDITION,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,1259,BOLD AND THE BEAUTIFUL,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,0749,GOOD MORNING AMERICA,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,1813,BIG BANG THEORY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,1627,JUDGE JUDY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,0828,TODAY SHOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,1815,KNWA 6 PM NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,2226,KNWA 10 PM NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,0642,NBC 6 NEWS TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,0607,NBC 6 NEWS TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,0928,TODAY SHOW II,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,1059,TODAY SHOW III,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,1717,NBC 6 NEWS AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,1811,NBC 6 NEWS AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,1826,NBC 6 NEWS AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,2218,NBC 6 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,1859,WHEEL OF FORTUNE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,0858,TODAY SHOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,0720,TODAY SHOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,0826,TODAY SHOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,1522,DR PHIL,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,0612,THV11 THIS MORNING,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,1225,THV11 NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,2218,THV11 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,1823,THV11 NEWS AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,1858,THV11 NEWS AT 6:30,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,1853,WHEEL OF FORTUNE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,2233,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,2045,TWO AND A HALF MEN-CBS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,1811,5 NEWS AT 6PM,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131024,1727,5 NEWS AT 5PM,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,0627,KARK 4 TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,0827,TODAY SHOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,1640,JUDGE JUDY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,1841,ENTERTAINMENT TONIGHT,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,2221,KARK 4 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,1251,KARK 4 NEWS AT NOON,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,1840,FAMILY FEUD,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,1848,WHEEL OF FORTUNE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,0630,DAYBREAK,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,0847,GOOD MORNING AMERICA,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,1825,CHANNEL 7 NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,1614,DR OZ SHOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,1226,5 NEWS AT NOON,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,1725,5 NEWS AT 5PM,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,2047,HAWAII FIVE-0,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,1459,LET'S MAKE A DEAL-CBS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,0646,5 NEWS THIS MORNING AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,0522,5 NEWS THIS MORNING AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,2218,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,1848,WHEEL OF FORTUNE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,0814,CBS THIS MORNING,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,1634,JEOPARDY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,2113,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,2221,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,0837,GOOD MORNING AMERICA,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,2110,FOX 16 NEWS AT 9:00PM,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,1716,KNWA 5PM NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,2231,KNWA 10 PM NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,1624,JUDGE JUDY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,0728,TODAY SHOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,1213,ARKANSAS TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,0840,TODAY SHOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,0757,TODAY SHOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,0722,TODAY SHOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,1859,WHEEL OF FORTUNE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,1827,NBC 6 NEWS AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,1812,NBC 6 NEWS AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,0602,NBC 6 NEWS TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,0636,NBC 6 NEWS TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,1722,NBC 6 NEWS AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,1059,TODAY SHOW III,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,0929,TODAY SHOW II,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,2217,NBC 6 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,1720,THV11 NEWS AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,2247,LATE SHOW/DAVID LTTRMN,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,0815,CBS THIS MORNING,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,1158,YOUNG AND THE RESTLESS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131025,2134,BLUE BLOODS-CBS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131026,2304,CHANNEL 7 NEWS NIGHTSIDE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131026,0923,SATURDAY DAY BREAK,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131026,2213,5 NEWS AT 10PM,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131026,0513,FOX 24 NEWS EDGE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131026,2209,KNWA 10 PM NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131026,1816,NBC 6 NEWS WEEKEND AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131026,2221,NBC 6 NEWS WEEKEND AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131026,1847,WHEEL OF FORTUNE WKND,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131026,0829,CBS THIS MORNING-SAT,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131027,2254,KARK 4 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131027,2229,CHANNEL 7 NEWS NIGHTSIDE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131027,2220,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131027,1950,AMAZING RACE 23,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131027,0622,40/29 NEWS SUNRISE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131027,2257,KNWA 10 PM NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131027,2301,NBC 6 NEWS WEEKEND AT 10,DEMOCRAT,NEGATIVE
